branch_id,day,metric,p10,p50,p90,mean,standard_deviation
integrated_response,15,employment_rate,0.929752672383341,0.9298124868467134,0.9298723013100857,0.9298124868467134,7.476807921535933e-05
integrated_response,15,congestion_index,0.7927845517619657,0.7939320739837016,0.7950795962054374,0.7939320739837016,0.0014344027771697743
integrated_response,15,health_system_load,1.1548269374601807,1.1608385227875997,1.1668501081150187,1.1608385227875997,0.0075144816592735975
integrated_response,15,rumor_belief,0.0026558531022464254,0.002671806953986766,0.002687760805727107,0.002671806953986766,1.9942314675425914e-05
integrated_response,15,stress,0.5234924380659114,0.5247810345300261,0.526069630994141,0.5247810345300261,0.0016107455801434578
integrated_response,15,commute_minutes,25.368663501485123,25.374983653642815,25.381303805800503,25.374983653642815,0.007900190197110746
integrated_response,15,organization_vitality,0.8636872461132735,0.8638562921592154,0.8640253382051574,0.8638562921592154,0.00021130755742737595
integrated_response,15,public_service_reliability,0.8255480889394352,0.8255540426524443,0.8255599963654533,0.8255540426524443,7.442141261249091e-06
integrated_response,15,policy_cost_100m_cny,30.387240537240537,30.387240537240537,30.387240537240537,30.387240537240537,0.0
integrated_response,16,life_satisfaction,0.11033521844149931,0.1105797716410512,0.1108243248406031,0.1105797716410512,0.00030569149943987517
integrated_response,16,government_trust,0.41330363894882,0.41385501630912264,0.4144063936694253,0.41385501630912264,0.0006892217003783285
integrated_response,16,economic_confidence,0.36491880539895594,0.36501061033953697,0.365102415280118,0.36501061033953697,0.00011475617572626051
