branch_id,day,metric,p10,p50,p90,mean,standard_deviation
integrated_response,1,stress,0.4030834447413281,0.4033882855342584,0.403477432129716,0.40331149889967743,0.0001748178388256513
integrated_response,1,commute_minutes,24.868380577964725,24.87260474841014,24.884331082692157,24.875758870753177,0.011119754845289053
integrated_response,1,organization_vitality,0.8187194231423212,0.8197494627227122,0.8210247583915125,0.8199052598090677,0.0009597708502274591
integrated_response,1,public_service_reliability,0.8384528754148247,0.8391609658274725,0.8399289161080281,0.8392126850482031,0.0007145074840761271
integrated_response,1,policy_cost_100m_cny,0.0,0.0,0.0,0.0,0.0
integrated_response,2,life_satisfaction,0.4491646613017371,0.44923199289167903,0.44928901644870256,0.4492300065746069,5.33581847290307e-05
integrated_response,2,government_trust,0.6212981857372403,0.6213356510616683,0.6214568165715595,0.6213586088564229,7.01333656587129e-05
integrated_response,2,economic_confidence,0.5403342620836535,0.5407819592541185,0.5412332359765731,0.5407949674394035,0.00033718414252238704
integrated_response,2,consumption_index,0.5356643124261411,0.5358974596896688,0.5360628160520396,0.5358909601418098,0.00015960282775627404
integrated_response,2,employment_rate,0.9331706599659375,0.9332019127690809,0.9332181515623442,0.9331966546179981,2.3694543641028903e-05
integrated_response,2,congestion_index,0.7563227371556086,0.7570719207654782,0.7584930627360286,0.7574106255195756,0.001395597804836562
integrated_response,2,health_system_load,0.680169217273244,0.682463151132104,0.6829524382282127,0.6820081016726739,0.0011488217230485002
integrated_response,2,rumor_belief,0.08764518677837811,0.08820120321413946,0.08876184622570714,0.08816660054763617,0.00044243566765939573
integrated_response,2,stress,0.41909176959008326,0.41938765879829665,0.41946012293827317,0.4193047171839793,0.0001648270462693145
integrated_response,2,commute_minutes,24.873605401992297,24.877860231704034,24.888864675927824,24.880853611115167,0.010123785128774902
integrated_response,2,organization_vitality,0.818596257753782,0.8195644949593495,0.8207632728880216,0.8197109442205237,0.0009021845992137861
integrated_response,2,public_service_reliability,0.8377645483086863,0.8384369541149173,0.8391194272509551,0.8384477437357736,0.0006745478067339252
integrated_response,2,policy_cost_100m_cny,0.0,0.0,0.0,0.0,0.0
integrated_response,3,life_satisfaction,0.41899713819441126,0.4190882144349274,0.4191719081651669,0.41908731306132463,7.597511354069337e-05
integrated_response,3,government_trust,0.6003661572325736,0.600412336077596,0.6005885250108214,0.6004479928815922,9.898831799162113e-05
integrated_response,3,economic_confidence,0.5239655400640805,0.5243878516716083,0.5248154231954333,0.524400612941512,0.00031864263836439813
integrated_response,3,consumption_index,0.4816369644268072,0.4818889417084877,0.4820756971556781,0.4818840064236327,0.00017478938321065866
integrated_response,3,employment_rate,0.9331638134833038,0.9331987085736613,0.9332309448078886,0.9331947317136838,2.9622918955455783e-05
integrated_response,3,congestion_index,0.7570158870420712,0.7578655500673775,0.7590503078073342,0.7580910714015969,0.0012768301644797526
integrated_response,3,health_system_load,0.6807683378411497,0.6829737408809944,0.6834702349155412,0.6825452874532009,0.0011222726710500535
integrated_response,3,rumor_belief,0.06956410723830153,0.06999478273086195,0.070444346629261,0.06997581994882388,0.0003499059524643274
integrated_response,3,stress,0.43227810433481356,0.43252949050942746,0.43264524024574974,0.43247445865089923,0.00015721893479821882
integrated_response,3,commute_minutes,24.8785352762682,24.883508938060146,24.893193298333017,24.885710673584267,0.009261617409330488
integrated_response,3,organization_vitality,0.8184804822885551,0.8193906252617885,0.8205174765147404,0.8195282875672922,0.0008480535232609314
integrated_response,3,public_service_reliability,0.837094906685264,0.8377247723068264,0.8383533329587418,0.8377234297146621,0.0006391558878955171
integrated_response,3,policy_cost_100m_cny,0.0,0.0,0.0,0.0,0.0
integrated_response,4,life_satisfaction,0.3895346080405656,0.3896339978995741,0.3897480094304676,0.3896405639013754,9.390140835306575e-05
integrated_response,4,government_trust,0.5808255488533517,0.5808724279271289,0.5811012206658897,0.5809226430817711,0.00012387306607209946
integrated_response,4,economic_confidence,0.5085042175648723,0.5086450909469701,0.509135148174624,0.5087496322201154,0.0002696268045156882
integrated_response,4,consumption_index,0.43389961537775945,0.4341503333238964,0.43434748426521014,0.43414275431200794,0.00017716609745747967
integrated_response,4,employment_rate,0.93358360303343,0.933730634362995,0.9338031572110673,0.9337011720191757,9.732523631003146e-05
integrated_response,4,congestion_index,0.7581739232283734,0.7589751191076763,0.7600857194987022,0.7591752992965362,0.0011646591626155009
integrated_response,4,health_system_load,0.6813397906562605,0.6834493086917077,0.6839601362359874,0.6830555929095319,0.0010953569699731097
integrated_response,4,rumor_belief,0.05736413063810208,0.05767460309463973,0.05795029297769033,0.05767308701792858,0.0002331889232926608
integrated_response,4,stress,0.4431921043488576,0.4433957263219531,0.44355048172259187,0.44337117713426943,0.0001475023084267551
integrated_response,4,commute_minutes,24.814341708369522,24.82033247749668,24.831727553226045,24.822141627901154,0.009005157962118539
integrated_response,4,organization_vitality,0.8244615221581832,0.8256257075251443,0.8267907359824112,0.82564784598046,0.0009710557598243067
integrated_response,4,public_service_reliability,0.836402086619542,0.8370241455880486,0.8376283400434907,0.8370376214986353,0.00060773479830221
integrated_response,4,policy_cost_100m_cny,1.1851851851851851,1.1851851851851851,1.1851851851851851,1.1851851851851851,0.0
integrated_response,5,life_satisfaction,0.36135977541445785,0.3614662701892579,0.3616082843224588,0.3614782516870101,0.00011446037859861829
integrated_response,5,government_trust,0.5625241043193794,0.5625935271599581,0.5628639878542044,0.5626494933283055,0.00015050926139808962
integrated_response,5,economic_confidence,0.49374261751053744,0.4938584733586815,0.49457628458085257,0.49407833073235075,0.0004106743464394866
integrated_response,5,consumption_index,0.3921247288191339,0.39237951673215116,0.3926126353837261,0.39236511281934305,0.00018673138790517116
integrated_response,5,employment_rate,0.9340868290766442,0.934356198986437,0.9344732372452943,0.9343188911619293,0.0001546386762831484
integrated_response,5,congestion_index,0.7496600832605359,0.7504355956735815,0.7514292077138387,0.750604144780366,0.0010259895245000705
integrated_response,5,health_system_load,0.681884706388046,0.6839115011717275,0.684423582296841,0.6835402767775205,0.0010681233195555734
integrated_response,5,rumor_belief,0.047409738693970034,0.04787813146166499,0.04813881304549398,0.047822679023384995,0.0002968491510717679
integrated_response,5,stress,0.44423511341926347,0.4443809862001693,0.44456779549116043,0.4443902863883695,0.00013647863818231102
integrated_response,5,commute_minutes,24.756634578996575,24.760046965113492,24.774330061693995,24.76393412859931,0.007884415449049675
integrated_response,5,organization_vitality,0.8305588138050832,0.8316974145943468,0.832468181741834,0.831569150674814,0.000892801867618403
integrated_response,5,public_service_reliability,0.8357488632976394,0.8363617848952194,0.8369432143375818,0.8363883059215587,0.0005797381447769052
integrated_response,5,policy_cost_100m_cny,2.581908831908832,2.581908831908832,2.581908831908832,2.581908831908832,0.0
integrated_response,6,life_satisfaction,0.33514411142500383,0.3352498785114768,0.3354346801116955,0.3352774606389269,0.00013054952567174893
integrated_response,6,government_trust,0.5453593009691641,0.5454424921158209,0.5457629575789533,0.5455111368774991,0.0001733654461422702
integrated_response,6,economic_confidence,0.4798113303397313,0.48020589755569765,0.48053603399071804,0.48019290320294117,0.0003262590099289298
